Timestamp,Type,Confidence,Risk_Score
2026-02-07 05:31:13,fire,0.25160951137542725,0.655
2026-02-07 05:31:14,fire,0.2883858633041382,0.665
2026-02-07 05:31:14,fire,0.2883858633041382,0.81
2026-02-07 05:31:14,fire,0.2883858633041382,0.72
2026-02-07 05:31:14,fire,0.29224833965301517,0.645
2026-02-07 05:31:14,fire,0.29224833965301517,0.74
2026-02-07 05:31:14,fire,0.29224833965301517,0.625
2026-02-07 05:31:14,fire,0.31714810848236086,0.65
2026-02-07 05:31:14,fire,0.31714810848236086,0.71
2026-02-07 05:31:14,fire,0.31714810848236086,0.78
2026-02-07 06:15:18,smoke,0.3332781744003296,0.615
2026-02-07 06:15:19,smoke,0.34878351211547853,0.7749999999999999
2026-02-07 06:15:19,smoke,0.34878351211547853,0.6900000000000001
2026-02-07 06:15:19,smoke,0.34878351211547853,0.63
2026-02-07 06:15:19,smoke,0.34550957202911375,0.655
2026-02-07 06:15:19,smoke,0.34550957202911375,0.66
2026-02-07 06:15:19,smoke,0.34550957202911375,0.63
2026-02-07 06:15:19,smoke,0.3478713941574097,0.8200000000000001
2026-02-07 06:15:19,smoke,0.3478713941574097,0.665
2026-02-07 06:15:19,smoke,0.3478713941574097,0.675
2026-02-07 06:15:19,smoke,0.3472106170654297,0.5549999999999999
2026-02-07 06:15:20,smoke,0.3472106170654297,0.585
2026-02-07 06:15:20,smoke,0.3472106170654297,0.645
2026-02-07 06:15:20,smoke,0.3378936243057251,0.5650000000000001
2026-02-07 06:15:20,smoke,0.3378936243057251,0.68
2026-02-07 06:15:20,smoke,0.3378936243057251,0.56
2026-02-07 06:15:20,smoke,0.30504724502563474,0.61
2026-02-07 06:15:20,smoke,0.30504724502563474,0.615
2026-02-07 06:15:20,smoke,0.30504724502563474,0.5700000000000001
2026-02-07 06:15:20,smoke,0.33203017234802246,0.7999999999999999
2026-02-07 06:15:20,smoke,0.33203017234802246,0.67
2026-02-07 06:15:20,smoke,0.33203017234802246,0.66
2026-02-07 06:15:20,smoke,0.32032289028167726,0.53
2026-02-07 06:15:21,smoke,0.32032289028167726,0.655
2026-02-07 06:15:21,smoke,0.32032289028167726,0.685
2026-02-07 06:15:21,smoke,0.3291515064239502,0.81
2026-02-07 06:15:21,smoke,0.3291515064239502,0.6400000000000001
2026-02-07 06:15:21,smoke,0.3291515064239502,0.6599999999999999
2026-02-07 06:15:21,smoke,0.331051869392395,0.6100000000000001
2026-02-07 06:15:21,smoke,0.331051869392395,0.6699999999999999
2026-02-07 06:15:21,smoke,0.331051869392395,0.655
2026-02-07 06:15:21,smoke,0.32265898704528806,0.56
2026-02-07 06:15:21,smoke,0.32265898704528806,0.7150000000000001
2026-02-07 06:15:21,smoke,0.32265898704528806,0.625
2026-02-07 06:15:21,smoke,0.32981202125549314,0.7450000000000001
2026-02-07 06:15:22,smoke,0.32981202125549314,0.6699999999999999
2026-02-07 06:15:22,smoke,0.32981202125549314,0.595
2026-02-07 06:15:22,smoke,0.3493909788131714,0.74
2026-02-07 06:15:22,smoke,0.3493909788131714,0.5650000000000001
2026-02-07 06:15:22,smoke,0.3493909788131714,0.78
2026-02-07 06:15:22,smoke,0.33005730628967284,0.7150000000000001
2026-02-07 06:15:22,smoke,0.33005730628967284,0.69
2026-02-07 06:15:22,smoke,0.33005730628967284,0.52
2026-02-07 06:15:22,smoke,0.34003400325775146,0.65
2026-02-07 06:15:22,smoke,0.34003400325775146,0.5900000000000001
2026-02-07 06:15:22,smoke,0.34003400325775146,0.74
2026-02-07 06:15:22,smoke,0.3497881841659546,0.7
2026-02-07 06:15:22,smoke,0.3497881841659546,0.5
2026-02-07 06:15:23,smoke,0.3497881841659546,0.7650000000000001
2026-02-07 06:15:23,smoke,0.3384542894363403,0.55
2026-02-07 06:15:23,smoke,0.3384542894363403,0.67
2026-02-07 06:15:23,smoke,0.3384542894363403,0.55
2026-02-07 06:15:23,smoke,0.3299016189575195,0.7100000000000001
2026-02-07 06:15:23,smoke,0.3299016189575195,0.625
2026-02-07 06:15:23,smoke,0.3299016189575195,0.725
2026-02-07 06:15:23,smoke,0.3446962070465088,0.77
2026-02-07 06:15:23,smoke,0.3446962070465088,0.7350000000000001
2026-02-07 06:15:23,smoke,0.3446962070465088,0.64
2026-02-07 06:15:23,smoke,0.34465012073516843,0.615
2026-02-07 06:15:23,smoke,0.34465012073516843,0.625
2026-02-07 06:15:24,smoke,0.34465012073516843,0.7200000000000001
2026-02-07 06:15:24,smoke,0.3600356769561768,0.73
2026-02-07 06:15:24,smoke,0.3600356769561768,0.75
2026-02-07 06:15:24,smoke,0.3600356769561768,0.7150000000000001
2026-02-07 06:15:24,smoke,0.3555827808380127,0.755
2026-02-07 06:15:24,smoke,0.3555827808380127,0.555
2026-02-07 06:15:24,smoke,0.3555827808380127,0.555
2026-02-07 06:15:24,smoke,0.3616289806365967,0.7000000000000001
2026-02-07 06:15:24,smoke,0.3616289806365967,0.7450000000000001
2026-02-07 06:15:24,smoke,0.3616289806365967,0.695
2026-02-07 06:15:24,smoke,0.3603660535812378,0.75
2026-02-07 06:15:24,smoke,0.3603660535812378,0.7050000000000001
2026-02-07 06:15:24,smoke,0.3603660535812378,0.6799999999999999
2026-02-07 06:15:25,smoke,0.35584139347076416,0.7
2026-02-07 06:15:25,smoke,0.35584139347076416,0.6599999999999999
2026-02-07 06:15:25,smoke,0.35584139347076416,0.655
2026-02-07 06:15:25,smoke,0.3689768981933594,0.52
2026-02-07 06:15:25,smoke,0.3689768981933594,0.77
2026-02-07 06:15:25,smoke,0.3689768981933594,0.545
2026-02-07 06:15:25,smoke,0.36599063396453857,0.665
2026-02-07 06:15:25,smoke,0.36599063396453857,0.645
2026-02-07 06:15:25,smoke,0.36599063396453857,0.7350000000000001
2026-02-07 06:15:25,smoke,0.3635848474502564,0.81
2026-02-07 06:15:25,smoke,0.3635848474502564,0.555
2026-02-07 06:15:25,smoke,0.3635848474502564,0.675
2026-02-07 06:15:26,smoke,0.3497721862792969,0.68
2026-02-07 06:15:26,smoke,0.3497721862792969,0.62
2026-02-07 06:15:26,smoke,0.3497721862792969,0.59
2026-02-07 06:15:26,smoke,0.333670015335083,0.625
2026-02-07 06:15:26,smoke,0.333670015335083,0.5800000000000001
2026-02-07 06:15:26,smoke,0.333670015335083,0.66
2026-02-07 06:15:26,smoke,0.3496564817428589,0.69
2026-02-07 06:15:26,smoke,0.3496564817428589,0.6200000000000001
2026-02-07 06:15:26,smoke,0.3496564817428589,0.7050000000000001
2026-02-07 06:15:26,smoke,0.357589430809021,0.63
2026-02-07 06:15:26,smoke,0.357589430809021,0.555
2026-02-07 06:15:26,smoke,0.357589430809021,0.8049999999999999
2026-02-07 06:15:27,smoke,0.3707499217987061,0.8199999999999998
2026-02-07 06:15:27,smoke,0.3707499217987061,0.7450000000000001
2026-02-07 06:15:27,smoke,0.3707499217987061,0.605
2026-02-07 06:15:27,smoke,0.3658322286605835,0.6849999999999999
2026-02-07 06:15:27,smoke,0.3658322286605835,0.68
2026-02-07 06:15:27,smoke,0.3658322286605835,0.5800000000000001
2026-02-07 06:15:27,smoke,0.36267492294311526,0.815
2026-02-07 06:15:27,smoke,0.36267492294311526,0.775
2026-02-07 06:15:27,smoke,0.36267492294311526,0.535
2026-02-07 06:15:27,smoke,0.36859783649444583,0.6900000000000001
2026-02-07 06:15:27,smoke,0.36859783649444583,0.74
2026-02-07 06:15:27,smoke,0.36859783649444583,0.675
2026-02-07 06:15:28,smoke,0.3524518918991089,0.64
2026-02-07 06:15:28,smoke,0.3524518918991089,0.48
2026-02-07 06:15:28,smoke,0.3524518918991089,0.7500000000000001
2026-02-07 06:15:28,smoke,0.35939545154571534,0.7000000000000001
2026-02-07 06:15:28,smoke,0.35939545154571534,0.64
2026-02-07 06:15:28,smoke,0.35939545154571534,0.785
2026-02-07 06:15:28,smoke,0.36380886554718017,0.665
2026-02-07 06:15:28,smoke,0.36380886554718017,0.7950000000000002
2026-02-07 06:15:28,smoke,0.36380886554718017,0.6000000000000001
2026-02-07 06:15:28,smoke,0.3464940023422241,0.6150000000000001
2026-02-07 06:15:28,smoke,0.3464940023422241,0.825
2026-02-07 06:15:28,smoke,0.3464940023422241,0.6300000000000001
2026-02-07 06:15:29,smoke,0.3379724216461182,0.635
2026-02-07 06:15:29,smoke,0.3379724216461182,0.655
2026-02-07 06:15:29,smoke,0.3379724216461182,0.49
2026-02-07 06:15:29,smoke,0.35361375331878664,0.6150000000000001
2026-02-07 06:15:29,smoke,0.35361375331878664,0.68
2026-02-07 06:15:29,smoke,0.35361375331878664,0.665
2026-02-07 06:15:29,smoke,0.3584055614471436,0.7400000000000001
2026-02-07 06:15:29,smoke,0.3584055614471436,0.605
2026-02-07 06:15:29,smoke,0.3584055614471436,0.7100000000000001
2026-02-07 06:15:29,smoke,0.3460138034820557,0.79
2026-02-07 06:15:29,smoke,0.3460138034820557,0.625
2026-02-07 06:15:29,smoke,0.3460138034820557,0.655
2026-02-07 06:15:30,smoke,0.3560914945602417,0.535
2026-02-07 06:15:32,smoke,0.3330547285079956,0.635
2026-02-07 06:15:32,smoke,0.34893242835998534,0.62
2026-02-07 06:15:32,smoke,0.34893242835998534,0.515
2026-02-07 06:15:33,smoke,0.34893242835998534,0.65
2026-02-07 06:15:33,smoke,0.3455831003189087,0.7599999999999999
2026-02-07 06:15:33,smoke,0.3455831003189087,0.7050000000000001
2026-02-07 06:15:33,smoke,0.3455831003189087,0.7650000000000001
2026-02-07 06:15:33,smoke,0.3478263568878174,0.75
2026-02-07 06:15:33,smoke,0.3478263568878174,0.63
2026-02-07 06:15:33,smoke,0.3478263568878174,0.7150000000000001
2026-02-07 06:15:33,smoke,0.34718453407287597,0.73
2026-02-07 06:15:33,smoke,0.34718453407287597,0.8
2026-02-07 06:15:33,smoke,0.34718453407287597,0.7150000000000001
2026-02-07 13:04:42,smoke,0.33482870578765866,0.6950000000000001
2026-02-07 13:04:43,smoke,0.3498358678817749,0.6950000000000001
2026-02-07 13:04:43,smoke,0.3498358678817749,0.6000000000000001
2026-02-07 13:04:43,smoke,0.3498358678817749,0.645
2026-02-07 13:04:43,smoke,0.34681698799133304,0.59
2026-02-07 13:04:43,smoke,0.34681698799133304,0.635
2026-02-07 13:04:43,smoke,0.34681698799133304,0.655
2026-02-07 13:04:43,smoke,0.34930006980895995,0.7000000000000001
2026-02-07 13:04:43,smoke,0.34930006980895995,0.72
2026-02-07 13:04:43,smoke,0.34930006980895995,0.6050000000000001
2026-02-07 13:04:43,smoke,0.3488477659225464,0.73
2026-02-07 13:04:44,smoke,0.3488477659225464,0.655
2026-02-07 13:04:44,smoke,0.3488477659225464,0.7
2026-02-07 13:04:44,smoke,0.3390946340560913,0.7350000000000001
2026-02-07 13:04:44,smoke,0.3390946340560913,0.7000000000000001
2026-02-07 13:04:44,smoke,0.3390946340560913,0.7050000000000001
2026-02-07 13:04:44,smoke,0.3069693279266357,0.585
2026-02-07 13:04:44,smoke,0.3069693279266357,0.7250000000000001
2026-02-07 13:04:44,smoke,0.3069693279266357,0.685
2026-02-07 13:04:44,smoke,0.3328166675567627,0.67
2026-02-07 13:04:44,smoke,0.3328166675567627,0.7350000000000001
2026-02-07 13:04:44,smoke,0.3328166675567627,0.595
2026-02-07 13:04:44,smoke,0.3232348394393921,0.7000000000000001
2026-02-07 13:04:44,smoke,0.3232348394393921,0.595
2026-02-07 13:04:44,smoke,0.3232348394393921,0.6799999999999999
2026-02-07 13:04:44,smoke,0.3317344856262207,0.5850000000000001
2026-02-07 13:04:44,smoke,0.3317344856262207,0.64
2026-02-07 13:04:45,smoke,0.3317344856262207,0.7300000000000001
2026-02-07 13:04:45,smoke,0.33244263648986816,0.575
2026-02-07 13:04:45,smoke,0.33244263648986816,0.62
2026-02-07 13:04:45,smoke,0.33244263648986816,0.6699999999999999
2026-02-07 13:04:45,smoke,0.3256925296783447,0.525
2026-02-07 13:04:45,smoke,0.3256925296783447,0.615
2026-02-07 13:04:45,smoke,0.3256925296783447,0.6150000000000001
2026-02-07 13:04:45,smoke,0.3313263368606567,0.7050000000000001
2026-02-07 13:04:45,smoke,0.3313263368606567,0.72
2026-02-07 13:04:45,smoke,0.3313263368606567,0.65
2026-02-07 13:04:45,smoke,0.3501668167114258,0.675
2026-02-07 13:04:45,smoke,0.3501668167114258,0.645
2026-02-07 13:04:45,smoke,0.3501668167114258,0.605
2026-02-07 13:04:45,smoke,0.3307853412628174,0.8
2026-02-07 13:04:45,smoke,0.3307853412628174,0.62
2026-02-07 13:04:45,smoke,0.3307853412628174,0.675
2026-02-07 13:04:46,smoke,0.340587944984436,0.665
2026-02-07 13:04:46,smoke,0.340587944984436,0.56
2026-02-07 13:04:46,smoke,0.340587944984436,0.5900000000000001
2026-02-07 13:04:46,smoke,0.35069837093353273,0.685
2026-02-07 13:04:46,smoke,0.35069837093353273,0.63
2026-02-07 13:04:46,smoke,0.35069837093353273,0.65
2026-02-07 13:04:46,smoke,0.3395522546768188,0.66
2026-02-07 13:04:46,smoke,0.3395522546768188,0.655
2026-02-07 13:04:46,smoke,0.3395522546768188,0.675
2026-02-07 13:04:46,smoke,0.3310454082489014,0.5900000000000001
2026-02-07 13:04:46,smoke,0.3310454082489014,0.625
2026-02-07 13:04:46,smoke,0.3310454082489014,0.54
2026-02-07 13:04:46,smoke,0.34532157897949217,0.665
2026-02-07 13:04:46,smoke,0.34532157897949217,0.765
2026-02-07 13:04:46,smoke,0.34532157897949217,0.7450000000000001
2026-02-07 13:04:47,smoke,0.34488272190093994,0.715
2026-02-07 13:04:47,smoke,0.34488272190093994,0.5950000000000001
2026-02-07 13:04:47,smoke,0.34488272190093994,0.615
2026-02-07 13:04:47,smoke,0.360459132194519,0.65
2026-02-07 13:04:47,smoke,0.360459132194519,0.53
2026-02-07 13:04:47,smoke,0.360459132194519,0.5700000000000001
2026-02-07 13:04:47,smoke,0.35553500175476077,0.63
2026-02-07 13:04:47,smoke,0.35553500175476077,0.64
2026-02-07 13:04:47,smoke,0.35553500175476077,0.5700000000000001
2026-02-07 13:04:47,smoke,0.36171626567840576,0.625
2026-02-07 13:04:47,smoke,0.36171626567840576,0.665
2026-02-07 13:04:47,smoke,0.36171626567840576,0.7100000000000001
2026-02-07 13:04:47,smoke,0.3603053045272827,0.66
2026-02-07 13:04:47,smoke,0.3603053045272827,0.73
2026-02-07 13:04:47,smoke,0.3603053045272827,0.5800000000000001
2026-02-07 13:04:48,smoke,0.35611345291137697,0.5900000000000001
2026-02-07 13:04:48,smoke,0.35611345291137697,0.7650000000000001
2026-02-07 13:04:48,smoke,0.35611345291137697,0.67
2026-02-07 13:04:48,smoke,0.3693686437606812,0.66
2026-02-07 13:04:48,smoke,0.3693686437606812,0.675
2026-02-07 13:04:48,smoke,0.3693686437606812,0.7100000000000001
2026-02-07 13:04:48,smoke,0.3666703653335571,0.68
2026-02-07 13:04:48,smoke,0.3666703653335571,0.5900000000000001
2026-02-07 13:04:48,smoke,0.3666703653335571,0.59
2026-02-07 13:04:48,smoke,0.36462428092956545,0.7350000000000001
2026-02-07 13:04:48,smoke,0.36462428092956545,0.5650000000000001
2026-02-07 13:04:48,smoke,0.36462428092956545,0.595
2026-02-07 13:04:48,smoke,0.3503263425827026,0.495
2026-02-07 13:04:48,smoke,0.3503263425827026,0.6400000000000001
2026-02-07 13:04:48,smoke,0.3503263425827026,0.66
2026-02-07 13:04:49,smoke,0.33399476528167726,0.7100000000000001
2026-02-07 13:04:49,smoke,0.33399476528167726,0.535
2026-02-07 13:04:49,smoke,0.33399476528167726,0.7050000000000001
2026-02-07 13:04:49,smoke,0.34959342002868654,0.625
2026-02-07 13:04:49,smoke,0.34959342002868654,0.665
2026-02-07 13:04:49,smoke,0.34959342002868654,0.5700000000000001
2026-02-07 13:04:49,smoke,0.3576941442489624,0.56
2026-02-07 13:04:49,smoke,0.3576941442489624,0.52
2026-02-07 13:04:49,smoke,0.3576941442489624,0.75
